"","ACME","ADAX","ALTU","APAC","ARNE","BEAV","BESS","BIXB","BLAC","BOIS","BOWL","BREC","BRIS","BUFF","BURB","BURN","BUTL","BYAR","CAMA","CENT","CHAN","CHER","CHEY","CHIC","CLAY","CLOU","COOK","COPA","DURA","ELRE","ERIC","EUFA","FAIR","FORA","FREE","FTCB","GOOD","GUTH","HASK","HINT","HOBA","HOLL","HOOK","HUGO","IDAB","JAYX","KENT","KETC","LAHO","LANE","MADI","MANG","MARE","MAYR","MCAL","MEDF","MEDI","MIAM","MINC","MTHE","NEWK","NINN","NOWA","OILT","OKEM","OKMU","PAUL","PAWN","PERK","PRYO","PUTN","REDR","RETR","RING","SALL","SEIL","SHAW","SKIA","SLAP","SPEN","STIG","STIL","STUA","SULP","TAHL","TALI","TIPT","TISH","VINI","WASH","WATO","WAUR","WEAT","WEST","WILB","WIST","WOOD","WYNO"
"COPA",0.823636737322247,0.851694107879231,0.739604556935487,0.819963382896471,0.78336514808394,0.764648662499819,0.80540064904104,0.932728433813223,0.914940401664741,0.701337011904531,0.873557703040064,0.906427623197779,0.922840989439936,0.789956701809656,0.951948683869639,0.776858782412273,0.789203404262098,0.84875778770029,0.806350724233223,0.835726140013621,0.903750267939006,0.867836553686782,0.772255436393506,0.839320878101052,0.801519705282873,0.790038638291286,0.88056328693538,1,0.789397655626738,0.857374673168562,0.759548802106879,0.865522888813575,0.815336840915523,0.965272879671029,0.822292705610198,0.818994841417753,0.703713399715705,0.901604188813038,0.91629998360669,0.836476225483309,0.789698689257665,0.747714645102421,0.741829402456487,0.784275285691013,0.762220566570323,0.924247613626082,0.691485998683949,0.764838496182623,0.878441031881238,0.810201213001055,0.79530474631308,0.772888819297772,0.921332456812079,0.81888650828852,0.851705624476891,0.897496331584781,0.793838668364682,0.946936456116304,0.850488481444488,0.762118167113575,0.952139632739847,0.824219959183746,0.972864877146074,0.942507933013351,0.889341854967001,0.900012990945696,0.841373343903545,0.946407942664578,0.923134265623505,0.94892917434945,0.808912911727017,0.934605775854967,0.773049818524158,0.796398951096569,0.863213210180551,0.810726914313416,0.88605036780088,0.968984996316025,0.747384985503791,0.874958008023368,0.861000144712821,0.928851228004928,0.852930845250806,0.831306592439148,0.906678895425826,0.814169220372103,0.766012214331283,0.786884797498139,0.957035556353031,0.83597055595662,0.844376814394985,0.788473353982702,0.825690025706191,0.851834501106382,0.833519838774318,0.830267549822493,0.811282407758855,0.967427987270763
"DURA",0.865940648244146,0.929695345216993,0.779944895651567,0.851695692980935,0.741111226988031,0.69831181850993,0.798063170448138,0.851873584130951,0.769507962107809,0.664145314276822,0.903080231041232,0.794608555339737,0.86406849151415,0.709199227694284,0.795149208890863,0.936118848816648,0.767903164733427,0.915910466087812,0.761383904073902,0.949910257971484,0.85614860126776,0.756873644377635,0.754126197165256,0.860624894669908,0.900222455060228,0.933060538910974,0.851631406499797,0.789397655626738,1,0.831188133631002,0.760395122676245,0.881718193079198,0.739269049767161,0.783111136062685,0.737471646372417,0.827727198929925,0.662788883565678,0.839840324034245,0.866438659041336,0.819421634367429,0.80786976215166,0.778122384499731,0.688477093003701,0.951460513693135,0.909465490059807,0.801941116950605,0.646819718383738,0.845384392198316,0.782820916815191,0.966047825055386,0.961288590364467,0.796782179424828,0.826495758023369,0.719585347494866,0.930382104305393,0.767769380145884,0.840336949445078,0.782185054550361,0.854610781722796,0.885139830446885,0.782438397702301,0.855878432045469,0.792415558094494,0.844961998837403,0.886559480043356,0.866657005098905,0.91573313088612,0.811574296203263,0.838856191987478,0.822884313824573,0.768439877557769,0.809884756425686,0.78094730562453,0.911203060677968,0.862258967043473,0.744286019153587,0.884183820402969,0.823255503118218,0.687246087763001,0.847831632601459,0.882275169503017,0.830154490328971,0.932442986516936,0.935485097669377,0.838561028610676,0.905313722918902,0.814557292774415,0.926786394582615,0.788759232296669,0.876426039720263,0.797236445852139,0.891584096935183,0.807095011696124,0.793476767964679,0.908599913464738,0.885596363895315,0.739120706151322,0.807523028356566
"ELRE",0.945159158357055,0.899127967821559,0.881276181060946,0.953953740527992,0.894244294268226,0.830030714132994,0.945435463383725,0.874787689186479,0.895132242960159,0.762730729056784,0.905620462013186,0.944137997188312,0.904086920306618,0.855691627171938,0.899154816662707,0.861580041955865,0.922953286947528,0.916262189674809,0.918480402776908,0.865354954198649,0.917393832247504,0.915299403399891,0.899982465412058,0.956070110605876,0.784654782297409,0.786687907238008,0.810091994214003,0.857374673168562,0.831188133631002,1,0.891522499112371,0.844692988633185,0.897740067257824,0.875480723357343,0.892067925760811,0.959129488876062,0.780412198316022,0.966632590447617,0.864730508201555,0.974348387791487,0.935642508844293,0.893624220493043,0.808773751816012,0.800609327698288,0.760421778546389,0.809890519808786,0.740709087367572,0.867390236319342,0.942338992782286,0.831222115219441,0.86290196478106,0.917424543311666,0.94455708306399,0.865562827910402,0.852313747154588,0.910454833948046,0.934639962211901,0.80769614472404,0.974190658128729,0.746541381813862,0.894446357473876,0.942685657442174,0.844731951790169,0.91402622009557,0.885896533684537,0.864728596907616,0.920572934137743,0.910309555990863,0.940398747538236,0.841183926174088,0.930244185407036,0.931633727469117,0.918009699293425,0.893602979201527,0.804452342581923,0.909692108246401,0.934378677338974,0.881531909140665,0.823520709883262,0.949734046900778,0.823677203048083,0.941962729111526,0.864928678930116,0.898489149967737,0.821359824393556,0.793381987533534,0.907848936618143,0.837784542351203,0.821490176198818,0.930874635274758,0.963025996521788,0.903401411558579,0.962580434928364,0.764685202393569,0.822158796633685,0.795937798288314,0.899763359296823,0.887282318440965
"ERIC",0.882716548091207,0.804233423904897,0.903982878418022,0.900361216085727,0.933563223921151,0.861679638167826,0.945703749229414,0.764915993850489,0.819088380295847,0.807116302509542,0.806673180464168,0.859207757565261,0.797460487720397,0.867892746511714,0.803133477590819,0.801994780578311,0.939436033893139,0.825913312500793,0.93088048487558,0.778316296300006,0.809388522054329,0.869691443805776,0.946395306583695,0.880017659402679,0.698284236904506,0.702790457779764,0.715761170025698,0.759548802106879,0.760395122676245,0.891522499112371,1,0.741833844900913,0.862738854268957,0.7743714791019,0.885430186221196,0.911859372403841,0.819109062735145,0.859471938115654,0.761104759328109,0.918485341209585,0.939230817666548,0.948615833759343,0.845374491536503,0.72199932999146,0.693166740478986,0.719413951143594,0.784040584560065,0.810676421049401,0.877648856199962,0.749328479683353,0.793105948462411,0.949778205881379,0.838837071764687,0.855311255320386,0.760959057197953,0.843094553403701,0.903960447872062,0.714213090806999,0.887443495541919,0.664348919069073,0.806105936576118,0.87041197547936,0.744678050430443,0.80862619185189,0.783273705856605,0.762278247249949,0.836426325538558,0.803784009707762,0.833371086456254,0.742068485410769,0.911134043841065,0.833732191964075,0.946106507746413,0.831762739313324,0.709940305439815,0.900948067030267,0.829904416350532,0.776083588699839,0.845517371888393,0.840705586805049,0.733206965545062,0.83461157922869,0.772442031994113,0.813032687026913,0.725338465343962,0.702411303268274,0.918592955566673,0.758107181652697,0.728068194203812,0.841811189013526,0.91348433621545,0.857617530635339,0.933587778085844,0.667942336534828,0.731325974975292,0.708745173768655,0.904329425046309,0.785337262592151
"EUFA",0.844623753279053,0.923733330313797,0.757797392452821,0.832321090035834,0.742722827887439,0.708493097658647,0.78929668213089,0.930225463186312,0.817781376331339,0.669114141666674,0.928303555928942,0.836085903993104,0.925777171033321,0.728097056869588,0.856108166488528,0.849424026463492,0.760631288472968,0.904865586311828,0.765014005421136,0.924935956128454,0.904009550604888,0.788161507786122,0.746184423743564,0.852331674840077,0.89970879391018,0.88767507960944,0.931843240229703,0.865522888813575,0.881718193079198,0.844692988633185,0.741833844900913,1,0.763976861279879,0.85044774933284,0.758048712765296,0.818290043515979,0.667827173981498,0.87308339308816,0.943531828612511,0.821739840367954,0.788505562981601,0.748939240766088,0.697112463214814,0.883313474892588,0.853305962859745,0.891491510762949,0.656370035536808,0.809574942566677,0.815258587833739,0.909050897848174,0.877843744004264,0.770999612139228,0.874681102358714,0.746834339798397,0.950371230356279,0.808746325354131,0.808535827526452,0.871965532026597,0.852730619925783,0.860655089233452,0.839769020885898,0.838071228943855,0.874602693407916,0.911330586075759,0.937474629893376,0.939573068231414,0.894281974369424,0.872288995087541,0.888683178288979,0.912202106773216,0.773245764912564,0.862223986800986,0.762331233213683,0.851336031480255,0.929807854670703,0.759204527078631,0.911405517694814,0.898081139035667,0.697203883030112,0.873649820980702,0.948086957669626,0.881679408316394,0.943366442884853,0.900944140090972,0.925438559666553,0.915391336855676,0.780293657247896,0.866935631609213,0.875484872826424,0.866114048599793,0.809924806929812,0.833361884595876,0.804576152097933,0.873557752654058,0.93828413102417,0.921427586559594,0.757946853957535,0.879255230749123
"FAIR",0.844040927897064,0.80129963314419,0.812982567400184,0.861320838950803,0.894920662853958,0.848291016290333,0.897591149462497,0.805944684282789,0.87725176652643,0.764399535999927,0.809830740198158,0.916160835310608,0.829277526011386,0.88389431275704,0.863880343590318,0.765695599810229,0.896655291116898,0.818136544084065,0.91507816819043,0.77409889521872,0.836139197512117,0.927867676667912,0.87852363546775,0.857573046527104,0.703655596914545,0.701737719028648,0.741057194713148,0.815336840915523,0.739269049767161,0.897740067257824,0.862738854268957,0.763976861279879,1,0.838863153588744,0.914915311635761,0.874783502829637,0.78203636860248,0.894434582511704,0.794341716153627,0.903325851035299,0.868064946646896,0.840290845084441,0.81607876604969,0.710584834902198,0.683349868956778,0.755575710360896,0.748544269291335,0.827129490610473,0.934757860051561,0.743767747281577,0.767030046452934,0.856733356791614,0.883773491432336,0.889800361841698,0.768006984589176,0.922960834823371,0.84548755527168,0.760080550689152,0.877409060236524,0.664957450782034,0.873669415164517,0.842991505813319,0.796990227618504,0.852093338120463,0.805007743266484,0.790800674158378,0.820415199904628,0.86183669569342,0.877623200398992,0.785112158220961,0.908160238084204,0.893348835495915,0.863289512165735,0.79146163531422,0.7325810508143,0.922278652793485,0.844738388313357,0.825957426015104,0.829690815138885,0.858246151409653,0.74829968517482,0.881897170540853,0.778180485303514,0.797551487185026,0.755415918536802,0.711399974715101,0.833459409276943,0.742488119118852,0.777669121506533,0.827762405718548,0.927339810607805,0.805669705520213,0.904362974069255,0.697593596772627,0.741151901617163,0.720884435230666,0.913489748396019,0.840363279451385
"FORA",0.832447977738493,0.847492430320087,0.75250356119932,0.832411388751477,0.803321958897802,0.777419090632694,0.823244955274845,0.91746844238557,0.931942069198257,0.706955175861027,0.870436079385837,0.9261296831775,0.915370578982198,0.806444923216961,0.962238711108022,0.782792058122841,0.809263495899317,0.852107808492906,0.828227422927078,0.827263914702318,0.90099411001085,0.889282422706238,0.788357453957233,0.848472934412581,0.778877642797334,0.776145705207037,0.85108147628715,0.965272879671029,0.783111136062685,0.875480723357343,0.7743714791019,0.85044774933284,0.838863153588744,1,0.841898326593737,0.832577234289331,0.715125333031411,0.915637367194784,0.899819088891211,0.854408030054527,0.805382250023813,0.763735381584708,0.752638581944434,0.772880959106787,0.745302024614175,0.888355983738238,0.69310977509282,0.769675257306444,0.900517512312895,0.80009890153133,0.79404972226747,0.787740626264888,0.932963543693807,0.834737807460795,0.838610149036865,0.918304919542683,0.808685551021859,0.907374568184117,0.863888878009834,0.743776119305419,0.965742064582157,0.834051576618301,0.941224044918141,0.939097400437378,0.878964547721435,0.885100640773927,0.844429784173262,0.952725379331039,0.934818358267034,0.917712958483749,0.833528262060254,0.948588379503366,0.790848548701946,0.801161751469113,0.835884481210828,0.831174705789532,0.888241589360081,0.954217347616757,0.768047598639058,0.882225109543106,0.838814127711049,0.941290624610588,0.843714043427047,0.830349511057704,0.877559925306128,0.794894695577633,0.779060107539668,0.787361583208886,0.919124916791794,0.843169813713844,0.866954281542386,0.796434539091237,0.844276468268924,0.822022725283278,0.815435785986159,0.805283656422438,0.831231395376552,0.962023470324131
"FREE",0.84110110864061,0.796877006275155,0.826675968714349,0.858805959428236,0.952606800919341,0.930062694719956,0.908210332119119,0.800583946226946,0.88370927503908,0.831379843103225,0.805744603323598,0.923310844802256,0.824224953122607,0.965188128070471,0.86441553279437,0.762264322939202,0.91243817603365,0.81111770769839,0.954471292511941,0.769522305223833,0.826379412973379,0.965013986505894,0.912234654018398,0.849352202998681,0.702095021417124,0.70278677761629,0.741432566491326,0.822292705610198,0.737471646372417,0.892067925760811,0.885430186221196,0.758048712765296,0.914915311635761,0.841898326593737,1,0.875575862910926,0.854028786872249,0.886074205731283,0.789643262180054,0.903044742747795,0.877754747158344,0.862226523421174,0.897739876694283,0.716539705842974,0.689032643229163,0.759295810037189,0.809373704357463,0.769882495702021,0.940922054199536,0.737982971119102,0.763622369742781,0.872604929095154,0.877229190564453,0.961464045873481,0.763650117795747,0.925006376490273,0.844021666582771,0.766031611248549,0.86935611378529,0.667950389582579,0.882079149704213,0.837804668221202,0.80050230920892,0.843720640110914,0.797404244269404,0.78759194500879,0.810472865710009,0.857645665987967,0.86705418187251,0.784133521182695,0.92917563350794,0.888626750740224,0.876948849902001,0.792225477242694,0.732972787086289,0.944075184944404,0.834322618175279,0.82592526083427,0.909388629362898,0.848835524362533,0.745345603990702,0.876730912988344,0.774131773401574,0.790843717440883,0.756023780334362,0.71260180440413,0.841385809687946,0.743599183341248,0.778774101301232,0.821860031183404,0.929646212249772,0.803429008172176,0.913905073184361,0.706971044204432,0.738477187099326,0.720103335544124,0.978219227848465,0.841171479470049
"FTCB",0.959094721705092,0.88960544716773,0.909884403834271,0.97578750526453,0.895549765609532,0.821097204810733,0.957946425245908,0.841026893616083,0.858504840177716,0.761239836174921,0.886589526519016,0.906639060899297,0.873592228419658,0.843312714081096,0.863766140113513,0.870707536367702,0.925694770304243,0.908266074719281,0.916931059734861,0.858286612935898,0.888607014837145,0.885623882301613,0.911599824229685,0.960326416300017,0.773091556901111,0.773072786148049,0.783415851258404,0.818994841417753,0.827727198929925,0.959129488876062,0.911859372403841,0.818290043515979,0.874783502829637,0.832577234289331,0.875575862910926,1,0.777434922938266,0.932964853138472,0.83498187693054,0.96690481312229,0.962905552024095,0.920479161901337,0.802894158168761,0.791522745862063,0.749360239440621,0.776281333268636,0.739644438542029,0.884987079438233,0.911489721433574,0.82407498399517,0.867000778496601,0.945579689510968,0.909059155306439,0.845970609578684,0.83526478722467,0.877706650474847,0.961634535396457,0.772625756872663,0.969207294280988,0.730354352487195,0.855721574956149,0.950612999439708,0.807882220511237,0.879419896174102,0.866027284962769,0.839242654049732,0.917576767101066,0.873620742392749,0.904834348953272,0.807070031550782,0.918292373248101,0.891530629071495,0.934561894964498,0.905445311399075,0.778604590856978,0.891198383630543,0.912575702867117,0.844188575958377,0.815693864046293,0.92273935342067,0.800644582767453,0.903155522646241,0.849895499893343,0.895311471035935,0.791175877785178,0.774496773357691,0.937393941820324,0.837878252150797,0.788159262876524,0.928211319653815,0.945086868108361,0.921117157378138,0.962635928379144,0.739720170317036,0.801464941863284,0.775789189577687,0.885509404652101,0.849229158924311
"GOOD",0.752463611674416,0.697762636856453,0.767203081231275,0.765306257372366,0.874273380979823,0.914378908113191,0.807936062726528,0.694841651121717,0.743613758889242,0.923185825036718,0.700035932930357,0.780251559285457,0.713731857933966,0.865703706178701,0.735525475171898,0.688897162205777,0.813907597537139,0.712766771541003,0.844316016604292,0.676317438675342,0.706120729406294,0.814992016879086,0.837054553241268,0.745479205051512,0.612402489796291,0.622167318552961,0.65404120975262,0.703713399715705,0.662788883565678,0.780412198316022,0.819109062735145,0.667827173981498,0.78203636860248,0.715125333031411,0.854028786872249,0.777434922938266,1,0.762034746804788,0.693039085376074,0.795756913792437,0.798060478743398,0.818693072503016,0.94559814061183,0.640616202432972,0.626053665330128,0.664328519502068,0.898753671981796,0.683910010263975,0.794992059166117,0.654007327255925,0.683344699228717,0.806281276736859,0.746366144195025,0.826121825578576,0.674889896702819,0.775767733113442,0.758036418139729,0.666671893374567,0.757922222587895,0.589285979287745,0.745111274382238,0.737204779347747,0.69078483259353,0.72352393364747,0.690310545759552,0.687278179087926,0.71368275778281,0.724773067260715,0.740095229844541,0.682507166882572,0.813073124420428,0.754491947247416,0.79729210351727,0.713700689229987,0.649066961325868,0.825500301333802,0.721802758698905,0.70884532846026,0.867559509315021,0.730940119200453,0.657334873122623,0.751734484505614,0.677047833179618,0.698724588285086,0.663829104216972,0.634635641800095,0.784536054369045,0.657128274441942,0.673323461315087,0.719742470865565,0.806231575460228,0.729876594273362,0.805300771842512,0.6159508004007,0.659601584401569,0.644257841974914,0.866691565045838,0.717029948918177
"GUTH",0.927263215647942,0.911007432553222,0.84635014624402,0.930520173239267,0.871689836326536,0.818957972490352,0.916455727253996,0.914498086466342,0.922125700323469,0.749692728699198,0.925091543609614,0.959348662630438,0.940915657430985,0.848504611126607,0.937164671187117,0.857393214760886,0.89415139704378,0.92384054783846,0.899127952130755,0.882128746498362,0.950507993832148,0.917631530647082,0.87050020685989,0.943091900217441,0.810605927703585,0.807574948822736,0.848402023316254,0.901604188813038,0.839840324034245,0.966632590447617,0.859471938115654,0.87308339308816,0.894434582511704,0.915637367194784,0.886074205731283,0.932964853138472,0.762034746804788,1,0.90134789011504,0.947723559153148,0.90189831743371,0.855734873379802,0.795177913747196,0.815511524296679,0.776016246354716,0.85159283924621,0.730593624772674,0.860666352718465,0.948022239557984,0.849122429494854,0.865230759439895,0.882398887420681,0.978909283288413,0.863758166598965,0.876617779090176,0.928530787712766,0.904482821462995,0.85240689194839,0.956979708500451,0.766728427606064,0.930066093684627,0.927951372630876,0.888969450632513,0.95375758267519,0.917029456738234,0.901085130025665,0.922307504847998,0.949617377545905,0.976006755824599,0.885286316554239,0.908028486813841,0.96394208935223,0.88250660287211,0.883823660622566,0.840328463638215,0.892904119028951,0.954332898665718,0.923768866278211,0.811809394291533,0.964624456536743,0.856689887238681,0.97670401110914,0.888226975125407,0.903913509026792,0.862920574471693,0.820578631244392,0.874072351757709,0.845762523512957,0.867946594101086,0.928115139373836,0.944964599103169,0.885855959872409,0.934341601900652,0.80511538148051,0.846925742590175,0.825850549754523,0.885698031806872,0.928755919213878
"HASK",0.856063451318244,0.915571123977929,0.760065711200308,0.845350700128584,0.76969592278966,0.743164050391314,0.809176203410735,0.973167110075493,0.858740506613359,0.692532914878424,0.932175952169078,0.870399234825761,0.957631716485483,0.762488982276765,0.90078857582934,0.840596705674967,0.785279141373715,0.905935541866846,0.791736119362075,0.910835767996295,0.929628154440324,0.825490866457589,0.768571283088348,0.86755037493958,0.881421047777847,0.872978675046567,0.950068514543633,0.91629998360669,0.866438659041336,0.864730508201555,0.761104759328109,0.943531828612511,0.794341716153627,0.899819088891211,0.789643262180054,0.83498187693054,0.693039085376074,0.90134789011504,1,0.842932939698749,0.802375446346951,0.763449012611363,0.726748565146384,0.867354853163267,0.83908266403026,0.932416413028019,0.678734411739068,0.813413518673246,0.846612581457012,0.892470026874583,0.863922613856319,0.786776939235783,0.908374306576083,0.778654482816172,0.934173796690038,0.847695723198851,0.818892982449164,0.914747180803992,0.869230215359853,0.840054087600413,0.886490810391374,0.852876715763395,0.925870290254088,0.948158102504753,0.950464485968801,0.963835939207053,0.893797946434631,0.915370438463852,0.920639197855062,0.956094733465194,0.799976355668445,0.902466138833923,0.78111156298299,0.848355176474016,0.938299415698428,0.790374902201185,0.926352855029559,0.946423906635541,0.728645962216984,0.8946049392804,0.942524768140711,0.915834820990385,0.9315668387783,0.895258808508766,0.958709077319718,0.900866610460259,0.791747339478089,0.855747243055695,0.92144384675727,0.874692106660493,0.835950587085919,0.83535614558533,0.826117338435447,0.903533679695309,0.919057049295508,0.912795800010627,0.788044837359702,0.92568559126071
"HINT",0.940442184462693,0.881373809114098,0.898684295997813,0.955456373865751,0.915772884009553,0.846166499897726,0.967547398894222,0.850911102241834,0.883508655748469,0.78032370106823,0.885866591135436,0.932694151630773,0.88092723126861,0.869336762019342,0.879681318416622,0.855217315898711,0.94367166828175,0.899757443183163,0.937376151624058,0.848874343326791,0.895522984369001,0.914659443031867,0.927231600329489,0.948687332606789,0.766433278665757,0.769591178609862,0.789217665394489,0.836476225483309,0.819421634367429,0.974348387791487,0.918485341209585,0.821739840367954,0.903325851035299,0.854408030054527,0.903044742747795,0.96690481312229,0.795756913792437,0.947723559153148,0.842932939698749,1,0.955005038312938,0.917128466278347,0.825152944654481,0.786249445933667,0.74842351085641,0.790193692123347,0.756699609575113,0.862980636628275,0.939965145084241,0.816334557953501,0.854126774226293,0.939211016553165,0.924602522165884,0.873407512220541,0.832185803433717,0.902584752530784,0.941227951692725,0.785373699760666,0.963592895325476,0.726959175282725,0.878065250963156,0.935536526674666,0.820728288379515,0.892570972008865,0.863142908211221,0.841883124527936,0.907520938016644,0.888542677593136,0.920523884266418,0.818282368825506,0.949283070788993,0.913614499316654,0.938908838050375,0.886586256735158,0.783579994664566,0.921945121643179,0.913864888974195,0.857473387080174,0.837236736821262,0.926389081013126,0.804429934487099,0.921225624963559,0.845869695174903,0.884334287995759,0.799174689421061,0.774579500900666,0.92228524316791,0.824749806858901,0.801042229989338,0.918505833238056,0.971418628781327,0.902097875444463,0.982407097791597,0.747656904241476,0.802092061068134,0.778095688934911,0.913021787019247,0.865182540245001
"HOBA",0.938611734009474,0.85735938019464,0.934252993039254,0.95618076509077,0.911030418136059,0.837806556956476,0.966321684771883,0.807819659253282,0.836055786381911,0.783116855430559,0.853940947348562,0.886640399516613,0.840301920891861,0.851519554585343,0.832893668205552,0.854851594344583,0.938105133375062,0.878774430270939,0.924109041656297,0.829607013891476,0.85355691938874,0.877271134025956,0.930941287646852,0.933232688250914,0.743855233326735,0.749496883867386,0.755428887197408,0.789698689257665,0.80786976215166,0.935642508844293,0.939230817666548,0.788505562981601,0.868064946646896,0.805382250023813,0.877754747158344,0.962905552024095,0.798060478743398,0.90189831743371,0.802375446346951,0.955005038312938,1,0.954541836493736,0.821726928108169,0.769938057328127,0.730587456347762,0.75072408390249,0.761218337147767,0.86072116866292,0.896368782300581,0.798217695789734,0.846638935243465,0.973979575025751,0.880040512746342,0.848651342363635,0.807110883233181,0.859102523272153,0.955383750618957,0.746323342709508,0.938963606492458,0.705913110332577,0.831772786913917,0.925436410234177,0.776783336678148,0.847110895335919,0.828978222715674,0.806480004302527,0.889755104993623,0.842804910980675,0.871906499721797,0.777383955511405,0.919179513194897,0.863823050130164,0.95710590088501,0.88774353788547,0.750532024488129,0.893772386609708,0.87929677622499,0.813786242057853,0.824263509377701,0.889201109918821,0.770820923564919,0.87318802012686,0.819494431790298,0.867407676088829,0.762025360000855,0.745923850187578,0.957020593566805,0.815011261907264,0.759356757237352,0.897923302547033,0.937666548500672,0.909872729344853,0.962090621744747,0.717291351476385,0.773297222974172,0.749657216832003,0.89221503735836,0.819776555077153
"HOLL",0.899838450790995,0.816949284358341,0.93875563501733,0.915238313345253,0.910912158005265,0.840642087770365,0.940285511202051,0.765886129065446,0.79652244494169,0.804459972178891,0.810722513361242,0.844189864575779,0.793982670307088,0.844286076612461,0.790768206875225,0.830410211701422,0.923971856592093,0.837985574295912,0.910894435519651,0.789515062788674,0.805870211674113,0.851160359639301,0.929031071596399,0.888125735369018,0.704684462120508,0.712938751466226,0.717503072610055,0.747714645102421,0.778122384499731,0.893624220493043,0.948615833759343,0.748939240766088,0.840290845084441,0.763735381584708,0.862226523421174,0.920479161901337,0.818693072503016,0.855734873379802,0.763449012611363,0.917128466278347,0.954541836493736,1,0.835626672230993,0.737955163269192,0.703558115555331,0.711181179694254,0.778580180565443,0.82941537809391,0.859793903665832,0.761538361816424,0.816611601979083,0.976780714493223,0.831441783849989,0.829276626001088,0.769355411423902,0.823052160678098,0.927230973510942,0.705670295239619,0.892618757360612,0.671344476825092,0.790128627774618,0.883414822582538,0.735534171446696,0.800451230247832,0.784963106568728,0.76507207090596,0.849074660629453,0.795847873648401,0.826897124927529,0.736352282267725,0.897690980086475,0.821795698333685,0.948174956758575,0.861785005662005,0.712999174172461,0.876540034345721,0.832295960667629,0.76943162944592,0.83063749823104,0.843650545444475,0.733478346029191,0.829026412855686,0.779899490550994,0.829456236934317,0.72412350986245,0.712438663404601,0.956973163992729,0.779051091186454,0.71838470655291,0.855671177315299,0.901885838422904,0.890051951679528,0.928264849567573,0.673219704235493,0.740277772422236,0.715567237789735,0.882360939211166,0.775638518884822
"HOOK",0.778203205587963,0.729129311212971,0.790144655885898,0.79103975850644,0.909377208340416,0.965064276127229,0.837855892343669,0.727396694227686,0.783660599536276,0.939694036003123,0.730842337779995,0.820060620036564,0.747585730611874,0.913533028074165,0.774442396957029,0.7112459364394,0.84458284606614,0.743001011484211,0.877310951674006,0.705694225279662,0.740546478625544,0.856827643358757,0.864588190719446,0.776326285259732,0.642800942691133,0.653225937918737,0.68940892511632,0.741829402456487,0.688477093003701,0.808773751816012,0.845374491536503,0.697112463214814,0.81607876604969,0.752638581944434,0.897739876694283,0.802894158168761,0.94559814061183,0.795177913747196,0.726748565146384,0.825152944654481,0.821726928108169,0.835626672230993,1,0.672052421969073,0.654666324978247,0.700447688448245,0.917261002539088,0.707071991473414,0.833700895321107,0.68231087258846,0.70827313480967,0.829197207893345,0.781563961405142,0.871148338258522,0.707781550157121,0.819988099082317,0.778729877993031,0.702700529742253,0.788085204708879,0.621017195597612,0.787440994544177,0.767059448783815,0.72812766737263,0.758929399594878,0.722995609922437,0.721314430895591,0.742966259938409,0.761834424370636,0.773439247503817,0.719075190461972,0.846536423064994,0.791099496328891,0.821709494663003,0.736833308106299,0.682661006105207,0.856004068736302,0.754325552193656,0.744301480091969,0.913728288362806,0.763506533247659,0.690435653591323,0.784918837932017,0.710712089813668,0.727176471810117,0.697908349432606,0.663497889823721,0.80498930820027,0.687350584609752,0.710960523506294,0.746727458787283,0.838605998751136,0.751053381543554,0.837382694092732,0.649580715839677,0.690044203655283,0.675686389638586,0.904610241199141,0.752434947078177
"HUGO",0.826786536710043,0.904900379917492,0.739827835330552,0.813916243534546,0.716340753170984,0.680500211701682,0.761437918349042,0.84897156988141,0.752002994935532,0.646227254724339,0.883386579791378,0.777037290838115,0.854082566473268,0.691109246318682,0.781443233647017,0.884710349233749,0.736417317595112,0.884791211453355,0.732886459130135,0.931330997610103,0.836879755989687,0.735510184698144,0.722955878912565,0.823445016486393,0.919718020918094,0.972981033064506,0.869412080518226,0.784275285691013,0.951460513693135,0.800609327698288,0.72199932999146,0.883313474892588,0.710584834902198,0.772880959106787,0.716539705842974,0.791522745862063,0.640616202432972,0.815511524296679,0.867354853163267,0.786249445933667,0.769938057328127,0.737955163269192,0.672052421969073,1,0.947966532559278,0.816373358970287,0.629927048836364,0.798025894879948,0.761515752915809,0.960377097041655,0.917033290318749,0.75859344579286,0.806491364257367,0.696063111960917,0.933150472405675,0.750648351385966,0.79625950394717,0.793443415474113,0.81925747833814,0.923926428374928,0.76986351235931,0.81867136908112,0.792675326470411,0.831766864136037,0.874911216062068,0.865630267171971,0.876576289908787,0.798598575707764,0.81813378108197,0.828980602564309,0.74073766622818,0.791856959987042,0.743293292029825,0.86527948883646,0.883705856029801,0.717682217350296,0.861871976321005,0.818016634117571,0.668784236951447,0.820505350147971,0.895128611931519,0.811834963740812,0.927380508303026,0.89910842635314,0.852916118451082,0.935284295361261,0.770967151731063,0.899501478582958,0.793830640158582,0.845301850789654,0.767557808448494,0.84134623831119,0.775256992059622,0.817809341723365,0.922939113098801,0.912508663335115,0.715418517651994,0.797573002562295
